string
description: [ 1.35000e-02  2.13000e+00  2.07426e+03  3.62000e+00  2.57500e+03
 -2.74000e+02] RZPA9 -S2
file210205_PM021552.tif back:data/strayLight_Fe_3x945ms_ roi list:[0, 222, 2048, 1401]
nm eV counts
2.474003791809082 501.1479797363281 110871.484375
2.473336696624756 501.28314208984375 104783.4140625
2.4726696014404297 501.4183654785156 101008.8203125
2.4720025062561035 501.5537109375 98705.4609375
2.4713356494903564 501.68902587890625 96113.765625
2.4706687927246094 501.8244323730469 91860.9375
2.4700019359588623 501.9599304199219 92874.8671875
2.4693350791931152 502.0954895019531 89135.9375
2.4686684608459473 502.2310485839844 86239.15625
2.4680016040802 502.36676025390625 84811.0703125
2.4673349857330322 502.5024719238281 83243.609375
2.4666686058044434 502.6382751464844 82729.7109375
2.4660019874572754 502.7741394042969 83730.71875
2.4653356075286865 502.9100341796875 83512.4609375
2.4646692276000977 503.0459899902344 80790.4453125
2.464002847671509 503.1820373535156 81515.5546875
2.463336706161499 503.318115234375 80960.015625
2.46267032623291 503.45428466796875 82015.0625
2.4620041847229004 503.59051513671875 84066.140625
2.4613380432128906 503.726806640625 86783.296875
2.46067214012146 503.8631286621094 87764.0234375
2.46000599861145 503.99957275390625 86742.296875
2.4593400955200195 504.1360168457031 85438.109375
2.458674192428589 504.2725830078125 90105.5078125
2.4580085277557373 504.4091491699219 94486.5
2.4573426246643066 504.54583740234375 95155.6484375
2.456676959991455 504.68255615234375 94876.84375
2.4560112953186035 504.8193359375 96605.2265625
2.455345630645752 504.9562072753906 97711.1875
2.4546802043914795 505.0930480957031 96008.875
2.454014778137207 505.2300109863281 100579.0546875
2.4533493518829346 505.3670654296875 109704.96875
2.452683925628662 505.5041809082031 121843.625
2.4520187377929688 505.6413269042969 137028.5
2.4513533115386963 505.7785339355469 163776.046875
2.450688123703003 505.91583251953125 191589.1875
2.4500229358673096 506.05322265625 216655.375
2.4493579864501953 506.19061279296875 234065.359375
2.448693037033081 506.3280334472656 244051.640625
2.4480278491973877 506.46563720703125 243817.765625
2.4473631381988525 506.60321044921875 227585.25
2.4466981887817383 506.7408447265625 205230.546875
2.446033477783203 506.8785705566406 179538.03125
2.445368766784668 507.0163269042969 150422.109375
2.444704055786133 507.1542053222656 128454.6328125
2.4440393447875977 507.29217529296875 109681.703125
2.4433748722076416 507.4300842285156 96281.171875
2.4427103996276855 507.5681457519531 90352.984375
2.4420459270477295 507.70623779296875 85697.7421875
2.4413814544677734 507.8444519042969 83916.1328125
2.4407169818878174 507.982666015625 80472.6171875
2.4400527477264404 508.1209716796875 79973.828125
2.4393885135650635 508.25933837890625 80620.71875
2.4387245178222656 508.397705078125 81281.3203125
2.4380602836608887 508.5362243652344 80670.75
2.437396287918091 508.67474365234375 78267.390625
2.436732292175293 508.8133850097656 77617.4921875
2.436068296432495 508.9520568847656 76025.640625
2.4354045391082764 509.09075927734375 75494.046875
2.4347405433654785 509.2296142578125 75033.9765625
2.4340767860412598 509.36846923828125 75979.5546875
2.433413028717041 509.50738525390625 77476.125
2.4327495098114014 509.6463928222656 75307.7734375
2.4320857524871826 509.78546142578125 74207.9296875
2.431422233581543 509.9245910644531 74237.65625
2.4307587146759033 510.0637512207031 76745.40625
2.4300954341888428 510.2029724121094 79607.9609375
2.429431915283203 510.34234619140625 78784.1796875
2.4287686347961426 510.4817199707031 80494.578125
2.428105354309082 510.62115478515625 82543.7890625
2.4274423122406006 510.7606201171875 85061.6796875
2.42677903175354 510.9002380371094 87322.953125
2.4261159896850586 511.03985595703125 89561.09375
2.425452947616577 511.1795349121094 98054.1015625
2.4247899055480957 511.3193054199219 111134.8203125
2.4241271018981934 511.4591369628906 124599.9140625
2.423464298248291 511.5989990234375 143659.828125
2.4228014945983887 511.73895263671875 168450.71875
2.4221386909484863 511.8789978027344 185927.4375
2.421475887298584 512.0191040039062 203821.453125
2.4208133220672607 512.1592407226562 208152.484375
2.4201507568359375 512.2994384765625 201145.65625
2.4194881916046143 512.4397583007812 189148.46875
2.41882586479187 512.580078125 169591.421875
2.418163299560547 512.7205200195312 146308.234375
2.4175009727478027 512.8610229492188 121992.734375
2.4168386459350586 513.0015869140625 102094.609375
2.4161765575408936 513.14208984375 89442.171875
2.4155144691467285 513.2827758789062 78519.6328125
2.4148521423339844 513.4235229492188 71234.0859375
2.4141900539398193 513.5643920898438 70531.9140625
2.4135282039642334 513.7052001953125 69051.3671875
2.4128661155700684 513.8461303710938 69615.9921875
2.4122042655944824 513.9871215820312 70291.0
2.4115424156188965 514.1282348632812 69676.875
2.4108808040618896 514.269287109375 70112.5625
2.4102189540863037 514.4105224609375 67728.15625
2.409557342529297 514.5517578125 66849.3515625
2.40889573097229 514.6930541992188 67976.2734375
2.408234119415283 514.83447265625 69434.0390625
2.4075727462768555 514.9759521484375 71215.03125
2.4069111347198486 515.117431640625 70447.5703125
2.406249761581421 515.259033203125 69061.796875
2.4055886268615723 515.400634765625 68092.1875
2.4049272537231445 515.5424194335938 68077.6640625
2.404266119003296 515.6841430664062 67793.8203125
2.4036049842834473 515.8260498046875 67220.828125
2.4029438495635986 515.9678955078125 67630.828125
2.40228271484375 516.1099243164062 66765.1640625
2.4016218185424805 516.251953125 66335.5078125
2.400960922241211 516.3941040039062 63045.65234375
2.4003000259399414 516.5362548828125 63882.6796875
2.399639129638672 516.678466796875 63473.5234375
2.3989784717559814 516.82080078125 62025.69140625
2.398317813873291 516.963134765625 62448.8359375
2.3976571559906006 517.1055908203125 65453.765625
2.39699649810791 517.2481689453125 67911.0859375
2.396336078643799 517.3906860351562 68890.46875
2.3956754207611084 517.5333251953125 66341.9921875
2.395015001296997 517.6760864257812 65842.4453125
2.394354820251465 517.81884765625 65656.7109375
2.3936944007873535 517.961669921875 64850.08203125
2.3930342197418213 518.1045532226562 67610.5234375
2.392374038696289 518.2474975585938 69189.203125
2.391713857650757 518.390625 67991.703125
2.3910539150238037 518.53369140625 65166.59375
2.3903937339782715 518.6768798828125 63846.078125
2.3897337913513184 518.8201293945312 64245.90234375
2.3890738487243652 518.9634399414062 65925.9609375
2.388414144515991 519.1067504882812 67417.5703125
2.387754440307617 519.2501831054688 66791.109375
2.387094497680664 519.3937377929688 65030.55078125
2.386435031890869 519.5372924804688 65215.8203125
2.385775327682495 519.680908203125 64803.3046875
2.3851158618927 519.8245849609375 65513.7890625
2.384456157684326 519.9684448242188 65656.5703125
2.3837966918945312 520.1123046875 65582.3984375
2.3831374645233154 520.2561645507812 64966.74609375
2.3824779987335205 520.400146484375 64033.35546875
2.3818187713623047 520.544189453125 63604.79296875
2.381159543991089 520.6882934570312 64359.3046875
2.380500316619873 520.83251953125 63935.9375
2.3798413276672363 520.9767456054688 64334.6796875
2.3791823387145996 521.1210327148438 64019.09765625
2.378523349761963 521.265380859375 63465.05078125
2.377864360809326 521.4098510742188 61896.1640625
2.3772053718566895 521.554443359375 61540.44140625
2.376546621322632 521.698974609375 62360.58984375
2.375887870788574 521.8436889648438 61657.60546875
2.3752291202545166 521.9883422851562 59676.55859375
2.374570608139038 522.1331176757812 60337.3125
2.3739118576049805 522.2780151367188 61841.44921875
2.373253345489502 522.4229125976562 63987.9921875
2.3725948333740234 522.5679321289062 65215.53125
2.371936559677124 522.7129516601562 66963.6328125
2.3712780475616455 522.8580932617188 66475.1796875
2.370619773864746 523.0032958984375 65152.125
2.3699615001678467 523.1486206054688 65863.9921875
2.3693034648895264 523.2938842773438 69153.484375
2.368645191192627 523.4393310546875 71130.078125
2.3679871559143066 523.584716796875 67119.578125
2.3673291206359863 523.7302856445312 65774.953125
2.366671323776245 523.8758544921875 64893.76171875
2.366013288497925 524.0215454101562 66057.1171875
2.3653554916381836 524.1672973632812 63016.5703125
2.3646976947784424 524.3131103515625 59672.36328125
2.364039897918701 524.458984375 60355.40234375
2.363382339477539 524.6048583984375 62317.89453125
2.362724542617798 524.7509765625 65053.234375
2.3620669841766357 524.8970336914062 63965.28125
2.3614096641540527 525.0431518554688 64304.4296875
2.3607521057128906 525.1893920898438 66724.046875
2.3600947856903076 525.3356323242188 66497.671875
2.3594374656677246 525.4820556640625 67415.890625
2.3587801456451416 525.6284790039062 66681.0390625
2.3581228256225586 525.7749633789062 68086.3828125
2.3574657440185547 525.9215087890625 69381.2890625
2.356808662414551 526.0681762695312 70807.859375
2.356151580810547 526.21484375 67439.5390625
2.355494499206543 526.3616333007812 67058.4765625
2.354837656021118 526.5084838867188 68309.5234375
2.3541808128356934 526.6553344726562 68763.7109375
2.3535239696502686 526.8023681640625 68930.7109375
2.3528671264648438 526.9494018554688 68925.5859375
2.352210283279419 527.0965576171875 68659.21875
2.3515536785125732 527.2437744140625 67304.21875
2.3508970737457275 527.3909912109375 67381.3984375
2.350240707397461 527.5382690429688 66285.859375
2.3495841026306152 527.6857299804688 64657.06640625
2.3489277362823486 527.8331298828125 66855.40625
2.348271369934082 527.980712890625 67411.390625
2.3476150035858154 528.1282958984375 65597.390625
2.346958875656128 528.2759399414062 67265.0390625
2.3463025093078613 528.4237670898438 67455.0546875
2.345646381378174 528.571533203125 67242.7109375
2.3449902534484863 528.719482421875 68768.96875
2.344334363937378 528.8673706054688 68897.8984375
2.3436782360076904 529.0154418945312 68536.25
2.343022346496582 529.1635131835938 68065.4921875
2.3423664569854736 529.3117065429688 68960.1171875
2.3417108058929443 529.4598999023438 69539.5078125
2.341054916381836 529.6082153320312 71239.390625
2.3403992652893066 529.756591796875 71808.890625
2.3397436141967773 529.9050903320312 74251.3671875
2.339088201522827 530.0535278320312 75035.6328125
2.338432550430298 530.2021484375 73937.8515625
2.3377771377563477 530.3507690429688 73588.5078125
2.3371217250823975 530.49951171875 74714.3515625
2.3364663124084473 530.6483154296875 75546.078125
2.335811138153076 530.7971801757812 74132.0
2.335155963897705 530.9461059570312 69750.390625
2.334500789642334 531.0950927734375 66038.1953125
2.333845615386963 531.2442016601562 62498.24609375
2.333190441131592 531.3934326171875 54902.640625
2.3325355052948 531.5426025390625 50103.7890625
2.331880569458008 531.69189453125 48496.9453125
2.331225633621216 531.8412475585938 46026.41015625
2.330570936203003 531.9906616210938 43202.80078125
2.329916000366211 532.1401977539062 38616.25
2.329261302947998 532.289794921875 35702.70703125
2.328606605529785 532.4393920898438 38191.7578125
2.3279521465301514 532.589111328125 39053.18359375
2.3272974491119385 532.7388916015625 41149.1796875
2.3266429901123047 532.8887939453125 45555.28125
2.325988531112671 533.0386962890625 48382.72265625
2.325334310531616 533.188720703125 52135.07421875
2.3246798515319824 533.3388061523438 59837.4609375
2.3240256309509277 533.4889526367188 62439.5546875
2.323371410369873 533.63916015625 60359.74609375
2.3227171897888184 533.7894897460938 58543.19921875
2.3220632076263428 533.9397583007812 56504.7421875
2.321409225463867 534.0902709960938 56212.26171875
2.3207552433013916 534.24072265625 51831.85546875
2.320101261138916 534.3912963867188 49147.9375
2.3194472789764404 534.5419921875 50230.9921875
2.318793535232544 534.6927490234375 48385.45703125
2.3181397914886475 534.843505859375 46805.50390625
2.317486047744751 534.994384765625 48316.5390625
2.3168325424194336 535.145263671875 49476.828125
2.316178798675537 535.2963256835938 55097.09765625
2.3155252933502197 535.4473876953125 57362.35546875
2.3148720264434814 535.5984497070312 56040.49609375
2.314218521118164 535.749755859375 56388.80859375
2.313565254211426 535.9010620117188 58038.2734375
2.3129117488861084 536.0524291992188 63217.11328125
2.312258720397949 536.203857421875 64948.6796875
2.311605453491211 536.3553466796875 60478.81640625
2.3109521865844727 536.5069580078125 53921.56640625
2.3102991580963135 536.6586303710938 50678.01171875
2.3096461296081543 536.8103637695312 47039.10546875
2.308993339538574 536.962158203125 42655.75
2.308340311050415 537.1140747070312 38643.16796875
2.307687520980835 537.2659912109375 39532.359375
2.307034730911255 537.4180297851562 40117.6015625
2.306381940841675 537.570068359375 40198.6171875
2.305729389190674 537.7222290039062 41799.6875
2.305076837539673 537.8744506835938 43910.09765625
2.304424285888672 538.0267944335938 47623.34765625
2.303771734237671 538.17919921875 49997.52734375
2.30311918258667 538.3316650390625 53958.8359375
2.302466869354248 538.484130859375 57546.01953125
2.301814556121826 538.6367797851562 58279.37890625
2.3011622428894043 538.7894897460938 58326.28515625
2.3005099296569824 538.9422607421875 52868.63671875
2.2998578548431396 539.0950317382812 43830.0390625
2.299205780029297 539.2479248046875 37586.01171875
2.298553705215454 539.4009399414062 27943.349609375
2.2979016304016113 539.553955078125 22621.58203125
2.2972497940063477 539.7070922851562 19134.296875
2.296597957611084 539.8602905273438 17024.96484375
2.2959461212158203 540.0135498046875 15412.5546875
2.2952942848205566 540.1668701171875 14954.8583984375
2.294642686843872 540.3202514648438 15071.0126953125
2.2939910888671875 540.4737548828125 15112.5966796875
2.293339490890503 540.6273193359375 15427.7958984375
2.2926878929138184 540.7809448242188 16351.9814453125
2.292036533355713 540.9346313476562 17574.591796875
2.2913849353790283 541.0885009765625 18901.28125
2.290733575820923 541.2423095703125 19231.75390625
2.2900824546813965 541.396240234375 22970.681640625
2.289431095123291 541.5502319335938 28316.521484375
2.2887799739837646 541.704345703125 30893.609375
2.2881288528442383 541.8584594726562 33256.4765625
2.287477731704712 542.0126953125 42349.64453125
2.2868266105651855 542.1670532226562 46920.21484375
2.2861757278442383 542.3213500976562 51054.58203125
2.285524845123291 542.4757690429688 56303.375
2.2848739624023438 542.63037109375 62650.9453125
2.2842230796813965 542.7849731445312 67075.984375
2.2835724353790283 542.9396362304688 67672.7578125
2.28292179107666 543.0944213867188 65789.6640625
2.282271146774292 543.2492065429688 62885.47265625
2.281620502471924 543.4041137695312 60517.2109375
2.2809700965881348 543.55908203125 54183.03515625
2.2803196907043457 543.714111328125 49473.875
2.2796692848205566 543.8692626953125 46524.85546875
2.2790188789367676 544.0244750976562 37888.7421875
2.2783687114715576 544.1796875 30105.0546875
2.2777183055877686 544.3350830078125 25057.865234375
2.2770681381225586 544.490478515625 20744.369140625
2.2764182090759277 544.6459350585938 17348.0859375
2.2757680416107178 544.8015747070312 16070.923828125
2.275118112564087 544.9571533203125 16687.796875
2.274468183517456 545.1129150390625 15991.8896484375
2.273818254470825 545.2687377929688 14281.5703125
2.2731683254241943 545.4246215820312 15079.8310546875
2.2725186347961426 545.58056640625 16680.6875
2.271868944168091 545.736572265625 16303.333984375
2.271219253540039 545.8927001953125 16795.703125
2.2705698013305664 546.048828125 15890.3994140625
2.2699201107025146 546.2051391601562 13993.515625
2.269270658493042 546.3614501953125 14052.9267578125
2.2686212062835693 546.5178833007812 13932.2216796875
2.2679717540740967 546.6743774414062 14745.666015625
2.267322540283203 546.8308715820312 14254.52734375
2.2666733264923096 546.9874877929688 16204.1904296875
2.266024112701416 547.1442260742188 21058.94921875
2.2653748989105225 547.301025390625 28704.037109375
2.264725923538208 547.4578247070312 39289.71875
2.2640769481658936 547.61474609375 48634.296875
2.263427972793579 547.7717895507812 58445.78515625
2.2627789974212646 547.9288940429688 70630.96875
2.26213002204895 548.0860595703125 82908.328125
2.261481285095215 548.2432861328125 84088.078125
2.2608325481414795 548.400634765625 81586.96875
2.260183811187744 548.5579833984375 74072.96875
2.259535312652588 548.7154541015625 65536.7421875
2.2588868141174316 548.8729858398438 58051.45703125
2.2582383155822754 549.0306396484375 49326.875
2.257589817047119 549.1883544921875 43995.82421875
2.256941318511963 549.3461303710938 41129.234375
2.2562930583953857 549.5039672851562 42307.4140625
2.2556447982788086 549.661865234375 46058.3515625
2.2549965381622314 549.8198852539062 46349.9375
2.2543482780456543 549.9779663085938 49019.69140625
2.2537002563476562 550.1361694335938 49916.12890625
2.253052234649658 550.2943725585938 50394.4375
2.25240421295166 550.4526977539062 54485.43359375
2.251756191253662 550.611083984375 58542.30078125
2.251108169555664 550.7695922851562 66296.0
2.250460386276245 550.9281616210938 78581.875
2.249812602996826 551.0867919921875 90787.7890625
2.2491650581359863 551.2454223632812 101259.2265625
2.2485172748565674 551.4042358398438 109277.5390625
2.2478697299957275 551.5631103515625 115120.796875
2.2472221851348877 551.7219848632812 115044.953125
2.246574640274048 551.881103515625 111441.8828125
2.245927333831787 552.0401000976562 100627.4453125
2.2452797889709473 552.1993408203125 82630.15625
2.2446324825286865 552.3585205078125 64053.01953125
2.243985414505005 552.517822265625 48697.07421875
2.243338108062744 552.6773071289062 37243.65234375
2.2426910400390625 552.8367309570312 31882.94921875
2.2420437335968018 552.996337890625 28401.5859375
2.241396903991699 553.1559448242188 24891.548828125
2.2407498359680176 553.315673828125 24509.302734375
2.240103006362915 553.4754028320312 23243.068359375
2.2394559383392334 553.6353149414062 22635.431640625
2.23880934715271 553.7952270507812 22696.98828125
2.2381625175476074 553.9552612304688 22371.2421875
2.237515687942505 554.1154174804688 21864.1953125
2.2368690967559814 554.2755737304688 20895.6171875
2.236222505569458 554.4358520507812 21214.70703125
2.2355761528015137 554.5961303710938 20768.462890625
2.2349295616149902 554.756591796875 22715.3359375
2.234283208847046 554.9171142578125 22553.69921875
2.2336368560791016 555.0776977539062 22115.212890625
2.2329905033111572 555.2383422851562 21349.240234375
2.232344388961792 555.3990478515625 24295.296875
2.2316980361938477 555.5599365234375 25204.908203125
2.2310519218444824 555.7208251953125 23661.478515625
2.230405807495117 555.8818359375 24779.048828125
2.229759931564331 556.0427856445312 25985.376953125
2.229114055633545 556.2039184570312 26457.55078125
2.228468179702759 556.3651123046875 30998.51953125
2.2278223037719727 556.5264282226562 37521.38671875
2.2271764278411865 556.6878051757812 45603.4453125
2.2265307903289795 556.8492431640625 57076.3125
2.2258851528167725 557.0107421875 72429.75
2.2252395153045654 557.17236328125 85354.375
2.2245938777923584 557.3340454101562 97046.765625
2.2239484786987305 557.495849609375 105356.0
2.2233030796051025 557.6576538085938 108922.9375
2.2226576805114746 557.819580078125 105694.2265625
2.2220122814178467 557.9816284179688 98413.4140625
2.221367120742798 558.1436767578125 82470.640625
2.22072172164917 558.305908203125 66840.6484375
2.220076560974121 558.4680786132812 54125.75
2.2194316387176514 558.6304321289062 47135.93359375
2.2187864780426025 558.7927856445312 38970.83984375
2.218141555786133 558.955322265625 36713.08203125
2.217496633529663 559.1178588867188 36672.6796875
2.2168517112731934 559.280517578125 35038.08203125
2.2162067890167236 559.4432373046875 33790.11328125
2.215562105178833 559.6060791015625 31673.322265625
2.2149174213409424 559.7689208984375 32651.20703125
2.2142727375030518 559.931884765625 30619.2734375
2.2136282920837402 560.0949096679688 29957.392578125
2.2129836082458496 560.258056640625 29624.087890625
2.212339162826538 560.4212646484375 28356.27734375
2.2116947174072266 560.5845947265625 30348.900390625
2.211050510406494 560.7479248046875 31329.212890625
2.2104060649871826 560.911376953125 30801.421875
2.20976185798645 561.074951171875 32247.015625
2.2091176509857178 561.238525390625 33127.984375
2.2084736824035645 561.4022216796875 34919.1875
2.207829475402832 561.5659790039062 40620.16796875
2.2071855068206787 561.7297973632812 44772.359375
2.2065415382385254 561.893798828125 51355.984375
2.205897569656372 562.0578002929688 63554.6953125
2.205253839492798 562.2218627929688 74715.4765625
2.2046098709106445 562.3861083984375 82382.9296875
2.2039663791656494 562.55029296875 90545.1015625
2.203322649002075 562.7146606445312 97732.7265625
2.202678918838501 562.8790893554688 99408.7578125
2.202035427093506 563.0435791015625 94453.0234375
2.2013919353485107 563.2081909179688 88290.1796875
2.2007484436035156 563.3728637695312 78475.6875
2.2001051902770996 563.5375366210938 69001.5703125
2.1994616985321045 563.7024536132812 59103.4453125
2.1988184452056885 563.8673706054688 47331.24609375
2.1981751918792725 564.0323486328125 41043.41015625
2.1975321769714355 564.1973876953125 36198.46875
2.1968889236450195 564.3626098632812 33183.57421875
2.1962459087371826 564.52783203125 31084.708984375
2.1956028938293457 564.6931762695312 28926.86328125
2.194960117340088 564.8585815429688 28967.03125
2.194317102432251 565.0241088867188 27827.220703125
2.193674325942993 565.1895751953125 27095.9453125
2.1930315494537354 565.3552856445312 27381.388671875
2.1923887729644775 565.5210571289062 27127.427734375
2.191746234893799 565.6868286132812 27033.55078125
2.19110369682312 565.8526611328125 28132.994140625
2.1904611587524414 566.0186767578125 28204.9140625
2.1898186206817627 566.1847534179688 29026.236328125
2.189176082611084 566.3509521484375 27241.384765625
2.1885337829589844 566.5171508789062 28486.900390625
2.1878914833068848 566.6834716796875 30072.734375
2.187249183654785 566.8499145507812 30837.541015625
2.1866071224212646 567.0162963867188 29824.966796875
2.185964822769165 567.1829223632812 30233.728515625
2.1853227615356445 567.349609375 31349.05859375
2.184680700302124 567.5162963867188 32796.7421875
2.1840388774871826 567.68310546875 34175.94140625
2.183396816253662 567.8500366210938 37008.296875
2.1827549934387207 568.0170288085938 36431.87890625
2.1821131706237793 568.18408203125 35260.3515625
2.181471586227417 568.3511962890625 35780.515625
2.1808297634124756 568.5184326171875 34276.390625
2.1801881790161133 568.685791015625 32837.58984375
2.179546594619751 568.8531494140625 34294.0546875
2.1789052486419678 569.0205688476562 36491.74609375
2.1782636642456055 569.188232421875 36830.36328125
2.1776223182678223 569.3558349609375 38943.0703125
2.176980972290039 569.5236206054688 38978.51953125
2.176339626312256 569.69140625 34643.09375
2.1756985187530518 569.8592529296875 33945.2421875
2.1750574111938477 570.0272827148438 33649.9609375
2.1744160652160645 570.1953735351562 32978.640625
2.1737751960754395 570.3634643554688 33886.48828125
2.1731340885162354 570.53173828125 35910.765625
2.1724932193756104 570.7000732421875 35879.75
2.1718523502349854 570.8684692382812 36315.32421875
2.1712114810943604 571.0369262695312 40189.08984375
2.1705706119537354 571.2055053710938 41502.88671875
2.1699299812316895 571.3741455078125 42249.69921875
2.1692893505096436 571.54296875 42873.375
2.1686487197875977 571.7117919921875 45033.19921875
2.1680080890655518 571.8806762695312 42785.375
2.167367696762085 572.0496826171875 42638.14453125
2.166727304458618 572.21875 42073.2265625
2.1660869121551514 572.387939453125 43186.40234375
2.1654465198516846 572.5571899414062 42477.6953125
2.164806365966797 572.7265014648438 40672.7578125
2.16416597366333 572.8959350585938 46053.00390625
2.1635260581970215 573.0654296875 52968.65234375
2.162885904312134 573.2350463867188 56800.734375
2.162245750427246 573.4047241210938 59493.82421875
2.1616058349609375 573.574462890625 64253.43359375
2.160965919494629 573.7443237304688 74566.1171875
2.1603260040283203 573.914306640625 84686.828125
2.159686326980591 574.0842895507812 88866.609375
2.1590466499328613 574.25439453125 90891.5625
2.1584067344665527 574.4246215820312 90840.609375
2.1577672958374023 574.5948486328125 84679.8984375
2.157127618789673 574.7652587890625 82686.8984375
2.1564881801605225 574.9356689453125 81918.7265625
2.155848741531372 575.106201171875 82609.5234375
2.1552093029022217 575.2767944335938 90326.3125
2.1545698642730713 575.4475708007812 100273.5859375
2.1539306640625 575.6183471679688 111270.5859375
2.1532914638519287 575.7892456054688 120973.8515625
2.1526522636413574 575.9601440429688 131024.640625
2.152013063430786 576.1312255859375 138973.1875
2.151374101638794 576.3023681640625 136834.0625
2.1507351398468018 576.4735717773438 127445.359375
2.1500961780548096 576.6448974609375 113230.8046875
2.1494572162628174 576.8163452148438 99416.359375
2.148818254470825 576.98779296875 83039.609375
2.148179531097412 577.159423828125 73194.6015625
2.147540807723999 577.3309936523438 63436.14453125
2.146902322769165 577.5027465820312 56877.07421875
2.146263599395752 577.674560546875 53304.4140625
2.145625114440918 577.8464965820312 51380.42578125
2.144986629486084 578.0184936523438 48661.078125
2.14434814453125 578.1906127929688 45525.859375
2.143709659576416 578.36279296875 42319.65234375
2.143071413040161 578.5350952148438 41721.31640625
2.1424331665039062 578.7073974609375 38781.66015625
2.1417949199676514 578.8798217773438 34643.71875
2.1411569118499756 579.0523681640625 35078.625
2.1405186653137207 579.2250366210938 35003.5703125
2.139880657196045 579.3977661132812 34085.6640625
2.139242649078369 579.5704956054688 34774.7578125
2.1386046409606934 579.743408203125 38934.6953125
2.1379668712615967 579.9163208007812 40600.9921875
2.1373291015625 580.0894165039062 44320.609375
2.1366913318634033 580.2625732421875 50141.453125
2.1360535621643066 580.435791015625 54326.23046875
2.135416030883789 580.6090698242188 59988.53125
2.1347784996032715 580.7825317382812 67884.1171875
2.134140968322754 580.9559936523438 75773.8984375
2.1335034370422363 581.1295776367188 86125.1015625
2.1328659057617188 581.3032836914062 92917.9765625
2.1322286128997803 581.4769897460938 98740.3125
2.131591320037842 581.65087890625 104835.140625
2.1309540271759033 581.8248901367188 114944.796875
2.130316972732544 581.9988403320312 117345.8046875
2.1296799182891846 582.1729125976562 123536.0234375
2.129042863845825 582.34716796875 127958.3671875
2.128405809402466 582.5214233398438 126740.8125
2.1277687549591064 582.6958618164062 113151.5390625
2.127131938934326 582.8703002929688 104447.546875
2.126495122909546 583.0448608398438 95748.296875
2.1258583068847656 583.219482421875 92377.375
2.1252214908599854 583.394287109375 85757.671875
2.124584913253784 583.5690307617188 81239.53125
2.123948335647583 583.743896484375 80874.9296875
2.123311758041382 583.9189453125 75120.8671875
2.1226751804351807 584.0940551757812 73016.3671875
2.1220386028289795 584.269287109375 67583.8828125
2.1214022636413574 584.444580078125 66965.640625
2.1207659244537354 584.6199340820312 67013.765625
2.1201298236846924 584.7952880859375 62075.40234375
2.1194934844970703 584.9708862304688 56921.08984375
2.1188573837280273 585.146484375 52843.3671875
2.1182212829589844 585.3222045898438 53210.1953125
2.1175851821899414 585.4979858398438 54346.57421875
2.1169493198394775 585.6738891601562 54784.98046875
2.1163132190704346 585.8499755859375 57188.20703125
2.1156773567199707 586.0260620117188 61971.64453125
2.115041732788086 586.2021484375 72200.265625
2.114405870437622 586.37841796875 85076.25
2.1137702465057373 586.5547485351562 99287.4375
2.1131343841552734 586.7312622070312 107542.453125
2.1124989986419678 586.9077758789062 116388.5703125
2.111863374710083 587.0843505859375 125496.9921875
2.1112279891967773 587.2610473632812 127917.046875
2.1105923652648926 587.4378662109375 129088.765625
2.109957218170166 587.61474609375 123343.3828125
2.1093218326568604 587.791748046875 113107.8046875
2.108686685562134 587.9688110351562 103101.203125
2.108051300048828 588.14599609375 98026.4296875
2.1074161529541016 588.3233032226562 97567.453125
2.106781244277954 588.5005493164062 103270.515625
2.1061460971832275 588.6780395507812 107651.265625
2.10551118850708 588.8555908203125 114386.765625
2.1048762798309326 589.0331420898438 126046.765625
2.104241371154785 589.2109375 131304.25
2.103606700897217 589.388671875 133271.5
2.1029720306396484 589.5665283203125 137408.171875
2.102337121963501 589.74462890625 137098.0
2.1017026901245117 589.922607421875 139827.890625
2.1010680198669434 590.100830078125 138332.421875
2.100433588027954 590.279052734375 136287.1875
2.099799156188965 590.4574584960938 139479.609375
2.0991647243499756 590.6358642578125 141542.484375
2.0985302925109863 590.814453125 139900.90625
2.097896099090576 590.9930419921875 133790.84375
2.097261905670166 591.1716918945312 122764.84375
2.096627712249756 591.3505249023438 110512.2421875
2.0959935188293457 591.5294799804688 98851.0
2.0953595638275146 591.70849609375 86399.296875
2.0947256088256836 591.8875732421875 75962.4453125
2.0940916538238525 592.0667114257812 68591.875
2.0934576988220215 592.2460327148438 68061.75
2.0928239822387695 592.4253540039062 69116.9453125
2.0921902656555176 592.6047973632812 74743.7421875
2.0915565490722656 592.7843627929688 79744.75
2.0909228324890137 592.9639892578125 85820.609375
2.0902891159057617 593.143798828125 91029.8125
2.089655637741089 593.3236083984375 98146.671875
2.089022159576416 593.5035400390625 102952.6796875
2.088388681411743 593.6835327148438 104951.8515625
2.0877554416656494 593.8636474609375 100136.8203125
2.0871219635009766 594.0438842773438 100136.765625
2.086488723754883 594.22412109375 97146.4453125
2.085855722427368 594.4044799804688 94564.1640625
2.0852224826812744 594.5849609375 93431.46875
2.0845894813537598 594.7655639648438 89804.859375
2.083956480026245 594.9462280273438 82853.2734375
2.0833234786987305 595.126953125 76095.8359375
2.082690477371216 595.3078002929688 67997.8203125
2.0820577144622803 595.48876953125 63130.12890625
2.0814249515533447 595.6697998046875 56616.4921875
2.080792188644409 595.8508911132812 57961.796875
